datetime,A Bus Voltage,A Current,Set Voltage,digital intput
2023-05-19 15:06:09.452102,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:09.476885,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:09.498734,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:09.520681,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:12.420058,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:12.446681,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:12.470755,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:12.492678,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:12.515905,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:12.536810,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:12.558267,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:15.451828,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:15.474510,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:15.496972,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:15.519709,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:15.542735,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:15.563775,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:15.587657,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:18.483688,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 15:06:18.504591,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:18.526741,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:18.548761,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:18.572944,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:18.594022,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:18.615241,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:21.515522,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:21.536874,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:21.560165,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:21.582175,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:21.604683,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:21.625763,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:21.647327,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:24.547104,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:24.567712,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:24.590903,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:24.612600,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:24.636911,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:24.658134,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:24.678569,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:27.578790,0.82 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:27.599924,0.82 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:27.623789,0.82 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:27.645125,0.82 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:27.668230,0.82 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:27.689237,0.82 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:27.710328,0.82 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:30.610389,0.94 V,-0.60 mA,0.50,618.65
2023-05-19 15:06:30.657733,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:30.680983,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:30.703571,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:30.726865,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:30.748436,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:30.769549,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.642468,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.662818,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.685978,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.706300,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.728905,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.749599,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:33.769910,0.84 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.674177,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.697162,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.720941,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.743929,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.766189,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.790037,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:36.811400,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.706299,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.727508,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.749305,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.769524,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.792099,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.812232,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:39.832500,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:42.737706,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:42.758035,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:42.779112,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:42.800427,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:42.822684,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:42.843155,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:42.864165,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.769631,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.789101,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.814775,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.835760,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.859695,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.881135,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:45.901686,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:48.801399,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:48.822800,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:48.845323,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:48.865172,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:48.887805,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:48.907819,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:48.928647,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:51.833424,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:06:51.854697,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:51.877018,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:51.900798,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:51.924706,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:51.945625,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:51.966558,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:54.865781,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:54.886295,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:54.911188,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:54.932194,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:54.956450,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:54.977281,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:54.999198,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:57.897734,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:06:57.919139,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:57.941496,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:57.962507,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:57.985182,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:58.005891,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:06:58.026052,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:00.929784,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:00.950847,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:00.972442,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:00.993261,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:01.016419,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:01.036625,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:01.058826,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:03.961535,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:03.983157,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:04.005826,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:04.026578,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:04.049373,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:04.071599,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:04.091904,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:06.993125,0.92 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:07.014850,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:07.037096,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:07.058584,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:07.082505,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:07.107838,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:07.132963,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:10.025010,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:10.045804,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:10.066629,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:10.087459,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:10.110846,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:10.132632,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:10.160332,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:13.056488,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:13.077969,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:13.099660,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:13.121042,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:13.145313,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:13.177712,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:13.198607,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.087698,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.108416,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.129665,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.156536,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.183692,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.204287,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:16.225563,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.118989,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.141880,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.170104,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.192522,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.214937,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.236072,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:19.256468,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:22.150766,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:22.173529,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:22.194887,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:22.215529,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:22.239051,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:22.260539,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:22.282841,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:25.182540,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:25.204158,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:25.226911,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:25.248478,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:25.271044,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:25.292310,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:25.312798,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:28.214187,0.92 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:28.235083,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:28.258639,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:28.283954,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:28.305926,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:28.327651,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:28.348857,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:31.245960,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 15:07:31.267813,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:31.292133,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:31.313390,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:31.337334,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:31.359219,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:31.381888,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:34.277889,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:34.299332,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:34.322960,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:34.344506,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:34.368178,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:34.390015,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:34.411852,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:37.309360,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:07:37.330490,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:37.353599,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:37.375203,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:37.399666,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:37.427560,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:37.454839,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:40.341194,0.91 V,-0.60 mA,0.50,618.65
2023-05-19 15:07:40.362042,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:40.385776,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:40.407457,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:40.430040,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:40.451857,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:40.472247,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.372951,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.396834,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.419323,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.441639,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.465981,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.487094,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:43.508048,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.404733,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.425447,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.448297,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.469043,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.493178,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.515069,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:46.536791,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.436688,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.457436,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.478981,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.499852,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.523111,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.544127,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:49.565300,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:52.468470,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:07:52.490359,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:52.513681,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:52.536802,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:52.560569,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:52.582105,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:52.603344,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.500467,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.523697,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.548370,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.570136,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.593925,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.615581,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:55.639649,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.532344,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.553899,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.577923,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.599587,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.622773,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.644538,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:07:58.665388,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:01.564062,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:01.585333,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:01.608332,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:01.628898,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:01.651774,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:01.673014,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:01.694995,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:04.596215,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:04.617402,0.96 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:04.639991,0.96 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:04.661195,0.96 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:04.684403,0.96 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:04.706060,0.96 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:04.727814,0.96 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:07.628448,0.89 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:07.649554,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:07.673006,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:07.694195,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:07.717120,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:07.738757,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:07.760141,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:10.660422,0.98 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:10.682518,0.98 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:10.706381,0.98 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:10.727145,0.98 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:10.753845,0.98 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:10.775314,0.98 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:10.796406,0.98 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:13.692173,0.88 V,-0.60 mA,0.50,618.65
2023-05-19 15:08:13.712287,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:13.734263,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:13.755787,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:13.780561,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:13.803637,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:13.825126,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:16.724046,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:16.745308,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:16.768019,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:16.789498,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:16.814262,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:16.835330,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:16.856276,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:19.756153,0.87 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:19.776412,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:19.800129,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:19.821431,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:19.846472,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:19.868447,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:19.889106,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:22.788241,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:22.809499,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:22.833292,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:22.854923,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:22.878921,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:22.900744,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:22.921643,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:25.820423,0.83 V,-0.40 mA,0.50,618.65
2023-05-19 15:08:25.841733,0.83 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:25.868637,0.83 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:25.889576,0.83 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:25.912272,0.83 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:25.933478,0.83 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:25.954723,0.83 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.851899,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.872509,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.895001,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.916231,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.939824,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.961144,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:28.983045,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:31.883684,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:31.905213,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:31.928008,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:31.949093,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:31.971752,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:31.993155,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:32.014150,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:34.915517,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:34.937241,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:34.960941,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:34.982197,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:35.007097,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:35.028870,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:35.049382,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:37.946981,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 15:08:37.968245,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:37.992151,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:38.013705,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:38.037749,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:38.058274,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:38.079846,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:40.978400,0.87 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:41.000332,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:41.022152,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:41.044074,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:41.067816,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:41.088815,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:41.109753,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:44.010360,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 15:08:44.031553,0.97 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:44.054554,0.97 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:44.075336,0.97 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:44.098616,0.97 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:44.119915,0.97 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:44.141319,0.97 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:47.042017,0.83 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:47.063459,0.83 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:47.084743,0.83 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:47.106906,0.83 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:47.129279,0.83 V,-0.50 mA,0.50,618.65
2023-05-19 15:08:47.157643,0.83 V,-0.50 mA,0.50,618.65
